country_code,indicator,year,value
URY,WHOSIS_000001,2004,75.26030661
CIV,WHOSIS_000001,2005,53.84685304
KAZ,WHOSIS_000001,2010,68.51031045
AZE,WHOSIS_000001,2019,75.79966602
POL,WHOSIS_000001,2020,76.38788167
KGZ,WHOSIS_000001,2015,71.54340028
GMB,WHOSIS_000001,2013,63.42180565
AGO,WHOSIS_000001,2018,62.27158067
BGD,WHOSIS_000001,2019,73.94958231
SOM,WHOSIS_000001,2003,49.50039991
RWA,WHOSIS_000001,2001,48.33271376
MMR,WHOSIS_000001,2007,62.77565744
TON,WHOSIS_000001,2001,71.21713536
MWI,WHOSIS_000001,2006,50.92538724
SUR,WHOSIS_000001,2016,73.09259708
TLS,WHOSIS_000001,2012,67.450997
CRI,WHOSIS_000001,2018,80.28882351
IRL,WHOSIS_000001,2012,80.49448401
JAM,WHOSIS_000001,2018,72.51790169
MKD,WHOSIS_000001,2010,74.84175417
NZL,WHOSIS_000001,2018,81.75540508
IRL,WHOSIS_000001,2003,78.02379273
BGD,WHOSIS_000001,2010,70.06425679
ARE,WHOSIS_000001,2007,80.5952165
AFR,WHOSIS_000001,2012,60.93267407
POL,WHOSIS_000001,2004,74.76713155
WPR,WHOSIS_000001,2013,76.25932609
ZAF,WHOSIS_000001,2002,54.31987896
NOR,WHOSIS_000001,2014,81.82844761
PAK,WHOSIS_000001,2008,63.66141289
NGA,WHOSIS_000001,2019,63.06578367
UZB,WHOSIS_000001,2010,66.71556004
FIN,WHOSIS_000001,2005,78.98273143
GRC,WHOSIS_000001,2005,79.40149641
MAR,WHOSIS_000001,2011,72.57738576
SYC,WHOSIS_000001,2013,73.28849847
CHN,WHOSIS_000001,2017,76.94625698
FJI,WHOSIS_000001,2008,67.02758771
EST,WHOSIS_000001,2018,78.3489275
GEO,WHOSIS_000001,2017,73.50475808
SAU,WHOSIS_000001,2006,72.03628203
GUY,WHOSIS_000001,2006,65.30397068
AMR,WHOSIS_000001,2021,74.11268797
URY,WHOSIS_000001,2009,76.67128798
SLB,WHOSIS_000001,2011,64.51306313
QAT,WHOSIS_000001,2012,74.98566602
NAM,WHOSIS_000001,2006,54.69956495
PRT,WHOSIS_000001,2017,81.14657369
AFR,WHOSIS_000001,2000,52.98151168
TLS,WHOSIS_000001,2014,67.48250838
CPV,WHOSIS_000001,2005,72.6194338
LAO,WHOSIS_000001,2006,61.98382706
BGR,WHOSIS_000001,2012,74.28202002
MYS,WHOSIS_000001,2000,73.01343106
QAT,WHOSIS_000001,2000,70.38243907
OMN,WHOSIS_000001,2001,72.18472491
UGA,WHOSIS_000001,2009,59.05814244
SRB,WHOSIS_000001,2020,74.43296608
IRQ,WHOSIS_000001,2001,69.81029867
DZA,WHOSIS_000001,2018,76.4358357
BLR,WHOSIS_000001,2014,73.15346125
DOM,WHOSIS_000001,2015,73.29460988
LVA,WHOSIS_000001,2019,75.68490068
DEU,WHOSIS_000001,2003,78.45648391
BLZ,WHOSIS_000001,2011,73.84911498
SVN,WHOSIS_000001,2012,79.89107651
AUS,WHOSIS_000001,2017,82.67971308
CPV,WHOSIS_000001,2006,73.4096215
BTN,WHOSIS_000001,2002,67.84566543
PHL,WHOSIS_000001,2007,69.58190674
TON,WHOSIS_000001,2019,72.94212581
AUS,WHOSIS_000001,2006,81.04245453
ISL,WHOSIS_000001,2005,80.90304444
FSM,WHOSIS_000001,2001,63.81961029
KEN,WHOSIS_000001,2007,58.55063756
PNG,WHOSIS_000001,2011,65.03278821
JAM,WHOSIS_000001,2011,72.86139713
CHL,WHOSIS_000001,2005,78.0049121
CYP,WHOSIS_000001,2010,81.17822871
MLT,WHOSIS_000001,2017,82.05744637
DNK,WHOSIS_000001,2013,80.1645831
LBN,WHOSIS_000001,2018,79.36847038
COM,WHOSIS_000001,2018,68.19621524
SAU,WHOSIS_000001,2013,77.33139242
CHN,WHOSIS_000001,2019,77.31273653
BWA,WHOSIS_000001,2000,47.16383585
GAB,WHOSIS_000001,2013,63.25439162
ARG,WHOSIS_000001,2003,74.25492535
ZAF,WHOSIS_000001,2003,52.93394541
PRY,WHOSIS_000001,2003,75.00581985
GBR,WHOSIS_000001,2011,80.64139781
ARE,WHOSIS_000001,2017,80.92702059
JOR,WHOSIS_000001,2005,73.42688191
THA,WHOSIS_000001,2020,76.50524949
LKA,WHOSIS_000001,2008,73.1378661
GHA,WHOSIS_000001,2010,61.9748058
TGO,WHOSIS_000001,2011,59.7945853
SOM,WHOSIS_000001,2004,49.44567549
KIR,WHOSIS_000001,2000,60.08437065
BHS,WHOSIS_000001,2000,70.96744554
TCD,WHOSIS_000001,2005,52.94619682
PSE,WHOSIS_000001,2020,75.1341365
LVA,WHOSIS_000001,2014,74.4358747
ESP,WHOSIS_000001,2020,81.92498871
SLE,WHOSIS_000001,2009,54.19029086
MUS,WHOSIS_000001,2006,72.37604294
MDA,WHOSIS_000001,2019,73.32010877
TGO,WHOSIS_000001,2001,56.11218609
ITA,WHOSIS_000001,2013,82.2878749
LBY,WHOSIS_000001,2002,73.4501765
SUR,WHOSIS_000001,2011,73.11587921
SYC,WHOSIS_000001,2004,72.21510064
LUX,WHOSIS_000001,2015,82.3849065
SDN,WHOSIS_000001,2003,63.67737719
ERI,WHOSIS_000001,2007,59.29093298
SYC,WHOSIS_000001,2014,73.23814592
VCT,WHOSIS_000001,2000,71.66187212
USA,WHOSIS_000001,2006,77.68331379
CHE,WHOSIS_000001,2009,81.89043047
SLV,WHOSIS_000001,2021,71.66703998
AZE,WHOSIS_000001,2013,72.08992478
JOR,WHOSIS_000001,2020,77.55988721
BWA,WHOSIS_000001,2006,54.88555112
MDV,WHOSIS_000001,2008,74.09191071
BGD,WHOSIS_000001,2008,69.03267464
TCD,WHOSIS_000001,2006,53.09314194
USA,WHOSIS_000001,2000,76.65847648
BDI,WHOSIS_000001,2001,45.560229
LBN,WHOSIS_000001,2004,77.0970413
SYC,WHOSIS_000001,2002,72.11976114
BEL,WHOSIS_000001,2012,80.07118579
WPR,WHOSIS_000001,2004,72.92242384
NLD,WHOSIS_000001,2003,78.52543386
GUY,WHOSIS_000001,2007,65.67248785
MYS,WHOSIS_000001,2006,74.30399222
PAN,WHOSIS_000001,2012,77.44906477
FSM,WHOSIS_000001,2011,64.90882285
SEAR,WHOSIS_000001,2005,66.31183727
MAR,WHOSIS_000001,2000,70.19460372
SVK,WHOSIS_000001,2001,73.45130702
GNQ,WHOSIS_000001,2002,55.47366319
CZE,WHOSIS_000001,2012,77.96926876
MMR,WHOSIS_000001,2009,63.9906783
DZA,WHOSIS_000001,2000,72.46839135
AUT,WHOSIS_000001,2017,81.38857295
CPV,WHOSIS_000001,2000,71.69763358
MKD,WHOSIS_000001,2006,73.8246386
MAR,WHOSIS_000001,2009,72.16145438
URY,WHOSIS_000001,2017,77.33933717
RWA,WHOSIS_000001,2009,62.96873523
EMR,WHOSIS_000001,2010,68.14019842
TZA,WHOSIS_000001,2015,65.15719683
AZE,WHOSIS_000001,2010,69.81386619
AMR,WHOSIS_000001,2000,74.0865499
GHA,WHOSIS_000001,2020,66.18136667
TLS,WHOSIS_000001,2002,63.92197693
GLOBAL,WHOSIS_000001,2013,71.6601959
LVA,WHOSIS_000001,2001,69.80978592
MOZ,WHOSIS_000001,2017,57.33253714
IND,WHOSIS_000001,2006,65.87842362
EGY,WHOSIS_000001,2007,69.74814425
BLZ,WHOSIS_000001,2001,70.61498891
VUT,WHOSIS_000001,2014,66.71134263
OMN,WHOSIS_000001,2014,73.9416621
GHA,WHOSIS_000001,2019,65.97133363
LVA,WHOSIS_000001,2006,70.37307271
LAO,WHOSIS_000001,2015,66.87363139
IDN,WHOSIS_000001,2020,69.70367312
DJI,WHOSIS_000001,2002,59.49469647
LSO,WHOSIS_000001,2017,51.05416565
MRT,WHOSIS_000001,2014,69.29386756
URY,WHOSIS_000001,2006,76.33233577
JPN,WHOSIS_000001,2021,84.46067178
LSO,WHOSIS_000001,2013,48.96059544
ETH,WHOSIS_000001,2019,68.84848169
KEN,WHOSIS_000001,2002,54.58698847
NAM,WHOSIS_000001,2017,62.37183813
UZB,WHOSIS_000001,2017,70.40271496
TKM,WHOSIS_000001,2014,68.91649587
DZA,WHOSIS_000001,2013,75.79056138
BIH,WHOSIS_000001,2004,76.62934847
VNM,WHOSIS_000001,2005,72.17650018
ISR,WHOSIS_000001,2002,78.56218757
GNB,WHOSIS_000001,2012,56.47290302
SYR,WHOSIS_000001,2005,73.23261717
SYC,WHOSIS_000001,2005,72.35775752
GMB,WHOSIS_000001,2006,60.88522742
COD,WHOSIS_000001,2012,58.3404554
DOM,WHOSIS_000001,2005,72.80023496
PRT,WHOSIS_000001,2011,80.24005801
GNQ,WHOSIS_000001,2020,61.15866176
FSM,WHOSIS_000001,2020,65.67162273
SSD,WHOSIS_000001,2005,55.89935062
BRA,WHOSIS_000001,2009,73.8424263
PRI,WHOSIS_000001,2010,79.0570999
RWA,WHOSIS_000001,2000,46.89447249
AFG,WHOSIS_000001,2019,61.22381311
WB_UMI,WHOSIS_000001,2014,74.53468804
CIV,WHOSIS_000001,2009,57.18053039
SVN,WHOSIS_000001,2011,79.84960348
POL,WHOSIS_000001,2008,75.43243412
VNM,WHOSIS_000001,2016,73.21381033
WB_UMI,WHOSIS_000001,2012,73.925872
GLOBAL,WHOSIS_000001,2012,71.30778194
TCD,WHOSIS_000001,2009,55.19430969
MLI,WHOSIS_000001,2014,59.77561439
UZB,WHOSIS_000001,2004,63.42369036
CPV,WHOSIS_000001,2019,74.05989707
GLOBAL,WHOSIS_000001,2001,67.09900665
IDN,WHOSIS_000001,2014,70.30298584
IRQ,WHOSIS_000001,2006,67.66517621
IRQ,WHOSIS_000001,2009,70.61725364
ARG,WHOSIS_000001,2021,74.56898059
COL,WHOSIS_000001,2015,77.34484367
ARE,WHOSIS_000001,2020,80.1312721
SEAR,WHOSIS_000001,2000,64.06863574
PSE,WHOSIS_000001,2008,68.97864967
BEL,WHOSIS_000001,2014,80.94130643
SUR,WHOSIS_000001,2020,72.80157877
LSO,WHOSIS_000001,2020,51.85352687
THA,WHOSIS_000001,2007,73.93719029
UZB,WHOSIS_000001,2012,67.64432032
GMB,WHOSIS_000001,2008,61.50169712
BGR,WHOSIS_000001,2014,74.40807537
BRN,WHOSIS_000001,2013,76.81966837
NLD,WHOSIS_000001,2009,80.54360994
ATG,WHOSIS_000001,2018,75.62352245
GRC,WHOSIS_000001,2010,80.23861699
BRB,WHOSIS_000001,2002,74.85759375
SWZ,WHOSIS_000001,2003,42.59286029
GRC,WHOSIS_000001,2002,78.97253017
RUS,WHOSIS_000001,2002,64.86108252
SWE,WHOSIS_000001,2011,81.52274171
WB_HI,WHOSIS_000001,2015,80.39036377
CZE,WHOSIS_000001,2020,78.12978194
LSO,WHOSIS_000001,2006,42.3928282
FRA,WHOSIS_000001,2014,82.2489409
ESP,WHOSIS_000001,2006,80.67223061
MWI,WHOSIS_000001,2001,45.39400815
MNE,WHOSIS_000001,2001,73.45014953
PRI,WHOSIS_000001,2007,78.30688641
UZB,WHOSIS_000001,2008,65.44084852
TKM,WHOSIS_000001,2009,68.42683026
BGR,WHOSIS_000001,2018,74.85071858
AMR,WHOSIS_000001,2012,76.62675954
PHL,WHOSIS_000001,2004,69.2903715
GMB,WHOSIS_000001,2003,59.85443013
BRA,WHOSIS_000001,2000,71.4995438
RWA,WHOSIS_000001,2002,50.60960504
BOL,WHOSIS_000001,2001,66.7449711
URY,WHOSIS_000001,2010,76.48217264
MNE,WHOSIS_000001,2016,77.06052079
MLI,WHOSIS_000001,2000,53.05862872
AUT,WHOSIS_000001,2000,78.17598734
PAK,WHOSIS_000001,2006,63.07149815
ARG,WHOSIS_000001,2011,75.94927296
SYR,WHOSIS_000001,2003,72.65734085
MDG,WHOSIS_000001,2001,59.24814899
SVK,WHOSIS_000001,2000,73.32287483
PER,WHOSIS_000001,2011,78.64438915
SEN,WHOSIS_000001,2014,66.97585439
FRA,WHOSIS_000001,2019,82.52902201
ARE,WHOSIS_000001,2018,81.16639668
SYC,WHOSIS_000001,2011,73.29952908
STP,WHOSIS_000001,2019,71.65568515
SAU,WHOSIS_000001,2016,76.75114086
GAB,WHOSIS_000001,2015,64.00078432
CZE,WHOSIS_000001,2014,78.68016445
THA,WHOSIS_000001,2006,73.40943067
RWA,WHOSIS_000001,2008,62.1374836
ZMB,WHOSIS_000001,2015,60.4135173
EMR,WHOSIS_000001,2000,65.45448064
BRB,WHOSIS_000001,2021,76.8418344
SRB,WHOSIS_000001,2005,72.78382532
MMR,WHOSIS_000001,2002,60.19994618
BTN,WHOSIS_000001,2008,70.90903814
TLS,WHOSIS_000001,2021,67.99671222
PAN,WHOSIS_000001,2020,77.34684989
JAM,WHOSIS_000001,2002,73.03304352
SYR,WHOSIS_000001,2020,71.99813819
BFA,WHOSIS_000001,2001,52.3617692
BHS,WHOSIS_000001,2010,72.74533372
ATG,WHOSIS_000001,2001,74.69656338
CRI,WHOSIS_000001,2015,80.57423676
ATG,WHOSIS_000001,2006,75.54507792
GRD,WHOSIS_000001,2013,72.62189848
JPN,WHOSIS_000001,2020,84.66324868
AZE,WHOSIS_000001,2012,71.2113018
EMR,WHOSIS_000001,2014,68.82634221
SYR,WHOSIS_000001,2001,71.76491508
EMR,WHOSIS_000001,2004,66.33371913
UKR,WHOSIS_000001,2019,73.00449182
AUT,WHOSIS_000001,2002,78.70354232
MKD,WHOSIS_000001,2020,74.37069175
BGD,WHOSIS_000001,2016,73.44362068
LCA,WHOSIS_000001,2013,76.18455493
LUX,WHOSIS_000001,2012,81.56608895
ALB,WHOSIS_000001,2000,73.68285742
LTU,WHOSIS_000001,2014,74.49843919
SVK,WHOSIS_000001,2012,76.13275335
BRB,WHOSIS_000001,2010,75.95734033
LUX,WHOSIS_000001,2020,82.82955161
BFA,WHOSIS_000001,2021,62.29728841
IRQ,WHOSIS_000001,2007,67.80830577
BGR,WHOSIS_000001,2021,71.30586
ITA,WHOSIS_000001,2012,81.83712041
SRB,WHOSIS_000001,2016,75.67951218
SOM,WHOSIS_000001,2016,53.9446075
KWT,WHOSIS_000001,2010,80.49475441
KIR,WHOSIS_000001,2001,60.39204806
BEN,WHOSIS_000001,2006,59.54016851
BGD,WHOSIS_000001,2009,69.60483119
GAB,WHOSIS_000001,2021,65.09380891
GMB,WHOSIS_000001,2009,61.85818495
SEN,WHOSIS_000001,2017,68.11975233
WB_LMI,WHOSIS_000001,2001,62.98194731
PRY,WHOSIS_000001,2008,74.99888647
SYC,WHOSIS_000001,2007,72.47348081
ARG,WHOSIS_000001,2006,75.5327089
GUY,WHOSIS_000001,2000,64.65122902
BWA,WHOSIS_000001,2005,53.16798551
CHL,WHOSIS_000001,2004,77.54890712
ARE,WHOSIS_000001,2010,80.45344335
LVA,WHOSIS_000001,2015,74.8108617
HRV,WHOSIS_000001,2014,78.05645984
FSM,WHOSIS_000001,2000,63.55831516
ZMB,WHOSIS_000001,2009,56.61649649
SEN,WHOSIS_000001,2005,62.36297007
BRA,WHOSIS_000001,2011,74.01518436
BEL,WHOSIS_000001,2016,81.07460591
NPL,WHOSIS_000001,2002,66.45258988
KIR,WHOSIS_000001,2008,61.27006207
TCD,WHOSIS_000001,2000,51.16932904
CHL,WHOSIS_000001,2002,77.34180988
SEN,WHOSIS_000001,2020,68.56112195
SYR,WHOSIS_000001,2000,71.08679254
MEX,WHOSIS_000001,2019,75.8344286
CMR,WHOSIS_000001,2017,60.64260038
GIN,WHOSIS_000001,2011,58.59208329
VEN,WHOSIS_000001,2021,71.22082891
WB_UMI,WHOSIS_000001,2005,70.9395141
COL,WHOSIS_000001,2016,77.57662615
GBR,WHOSIS_000001,2021,80.10062783
UGA,WHOSIS_000001,2003,51.68238982
GNQ,WHOSIS_000001,2016,60.85942801
SLB,WHOSIS_000001,2003,63.54307905
TKM,WHOSIS_000001,2015,68.83222809
PNG,WHOSIS_000001,2014,65.75249158
WPR,WHOSIS_000001,2009,75.02841936
SDN,WHOSIS_000001,2019,69.46506253
FIN,WHOSIS_000001,2006,79.23326293
NOR,WHOSIS_000001,2013,81.43412297
HTI,WHOSIS_000001,2007,59.85463205
BDI,WHOSIS_000001,2009,58.71584557
TLS,WHOSIS_000001,2006,65.99128891
YEM,WHOSIS_000001,2009,67.58534902
MOZ,WHOSIS_000001,2015,55.85530982
TCD,WHOSIS_000001,2010,55.72346132
CPV,WHOSIS_000001,2014,74.86891105
JOR,WHOSIS_000001,2003,73.51735567
GIN,WHOSIS_000001,2007,57.16190125
KHM,WHOSIS_000001,2018,69.35586113
WB_HI,WHOSIS_000001,2017,80.58823029
AUT,WHOSIS_000001,2015,80.98621911
ISL,WHOSIS_000001,2012,81.9847692
ERI,WHOSIS_000001,2004,57.68987112
LTU,WHOSIS_000001,2013,73.86695735
MNG,WHOSIS_000001,2009,66.92759176
TUN,WHOSIS_000001,2003,74.95127697
SWE,WHOSIS_000001,2002,79.75650347
MNG,WHOSIS_000001,2017,70.09899409
ARG,WHOSIS_000001,2010,75.76938267
KGZ,WHOSIS_000001,2010,69.19156126
PAN,WHOSIS_000001,2003,76.1866534
VEN,WHOSIS_000001,2009,74.56885736
ITA,WHOSIS_000001,2007,81.17657713
TJK,WHOSIS_000001,2004,67.99767342
BWA,WHOSIS_000001,2012,59.74879487
ARM,WHOSIS_000001,2014,74.19757704
GHA,WHOSIS_000001,2000,59.08500401
WB_LI,WHOSIS_000001,2009,60.19604573
SLV,WHOSIS_000001,2011,74.57443118
POL,WHOSIS_000001,2005,74.89551806
JPN,WHOSIS_000001,2004,82.37003875
MNE,WHOSIS_000001,2011,75.9899009
BEL,WHOSIS_000001,2001,77.97358091
BRN,WHOSIS_000001,2009,76.87788068
BOL,WHOSIS_000001,2009,70.13714581
BRB,WHOSIS_000001,2001,75.05768919
MYS,WHOSIS_000001,2007,74.43641055
GUY,WHOSIS_000001,2003,64.68058964
JPN,WHOSIS_000001,2000,81.5301793
MYS,WHOSIS_000001,2001,73.51935373
GHA,WHOSIS_000001,2011,62.58287212
LVA,WHOSIS_000001,2004,70.8139625
UZB,WHOSIS_000001,2015,69.42591804
GNB,WHOSIS_000001,2004,51.76786398
AFR,WHOSIS_000001,2013,61.51649833
VEN,WHOSIS_000001,2000,74.03248641
MLI,WHOSIS_000001,2005,56.25739607
LAO,WHOSIS_000001,2013,65.9670211
AUS,WHOSIS_000001,2003,80.56634063
OMN,WHOSIS_000001,2008,73.35031827
THA,WHOSIS_000001,2012,76.18036117
PHL,WHOSIS_000001,2010,69.68865207
KEN,WHOSIS_000001,2000,54.09203911
PNG,WHOSIS_000001,2010,64.88774886
MUS,WHOSIS_000001,2021,73.41967032
MLT,WHOSIS_000001,2009,80.24911661
NOR,WHOSIS_000001,2008,80.49471477
BTN,WHOSIS_000001,2013,72.72164626
TJK,WHOSIS_000001,2008,69.0368299
SWE,WHOSIS_000001,2009,81.1481904
PRY,WHOSIS_000001,2000,74.68296704
MDG,WHOSIS_000001,2003,59.72543671
COL,WHOSIS_000001,2008,75.40888643
ERI,WHOSIS_000001,2002,56.7567552
UZB,WHOSIS_000001,2000,61.67667881
NLD,WHOSIS_000001,2002,78.28829662
KOR,WHOSIS_000001,2001,76.56907797
AGO,WHOSIS_000001,2009,57.07394875
SLB,WHOSIS_000001,2000,63.397598
ISL,WHOSIS_000001,2014,82.09822512
NZL,WHOSIS_000001,2005,79.93637338
SLB,WHOSIS_000001,2005,63.69667846
PAN,WHOSIS_000001,2001,76.07140858
EUR,WHOSIS_000001,2008,74.81612483
SLE,WHOSIS_000001,2015,56.88673236
GAB,WHOSIS_000001,2008,60.80435396
BFA,WHOSIS_000001,2017,61.8809308
WB_UMI,WHOSIS_000001,2019,75.66886287
BEN,WHOSIS_000001,2008,60.45115465
IRQ,WHOSIS_000001,2020,70.41410059
MAR,WHOSIS_000001,2020,72.50615909
HND,WHOSIS_000001,2013,69.35287284
MOZ,WHOSIS_000001,2014,55.02757929
MDV,WHOSIS_000001,2002,71.06296933
CYP,WHOSIS_000001,2001,78.86668678
NZL,WHOSIS_000001,2013,81.36359879
IND,WHOSIS_000001,2018,70.35439242
CZE,WHOSIS_000001,2021,77.07730392
KAZ,WHOSIS_000001,2009,68.51597079
WPR,WHOSIS_000001,2010,75.2467766
PRI,WHOSIS_000001,2012,79.34782827
HND,WHOSIS_000001,2008,70.9858569
LAO,WHOSIS_000001,2003,60.19558269
DOM,WHOSIS_000001,2000,73.39790354
ITA,WHOSIS_000001,2014,82.61004631
STP,WHOSIS_000001,2007,67.22798633
SGP,WHOSIS_000001,2017,83.22151158
SVN,WHOSIS_000001,2009,79.05086528
CHL,WHOSIS_000001,2006,78.48262712
WSM,WHOSIS_000001,2017,69.98522366
THA,WHOSIS_000001,2008,74.46372111
BGR,WHOSIS_000001,2000,71.6428836
TGO,WHOSIS_000001,2005,56.95869918
EGY,WHOSIS_000001,2012,69.82990211
LTU,WHOSIS_000001,2011,73.54804338
BGR,WHOSIS_000001,2015,74.56358707
TLS,WHOSIS_000001,2016,68.07445467
KGZ,WHOSIS_000001,2012,69.96020158
TKM,WHOSIS_000001,2002,65.87608131
CHE,WHOSIS_000001,2006,81.41480541
MLI,WHOSIS_000001,2002,54.16297861
HRV,WHOSIS_000001,2001,75.00312259
ETH,WHOSIS_000001,2015,67.10395358
TUN,WHOSIS_000001,2006,75.57522085
EMR,WHOSIS_000001,2018,69.83224713
AUS,WHOSIS_000001,2016,82.59341791
LBY,WHOSIS_000001,2008,74.20131986
ARM,WHOSIS_000001,2012,73.66922093
TGO,WHOSIS_000001,2003,56.35238007
YEM,WHOSIS_000001,2006,66.27840827
COD,WHOSIS_000001,2015,59.96244072
LUX,WHOSIS_000001,2000,78.4163246
PER,WHOSIS_000001,2008,78.86141336
AFR,WHOSIS_000001,2006,56.4398241
ZAF,WHOSIS_000001,2010,57.09683041
EMR,WHOSIS_000001,2020,68.92815031
MDV,WHOSIS_000001,2010,74.73135148
LBY,WHOSIS_000001,2010,74.11333
GNQ,WHOSIS_000001,2004,56.18357801
SDN,WHOSIS_000001,2000,62.48898469
KGZ,WHOSIS_000001,2003,66.27050684
SSD,WHOSIS_000001,2013,59.03400442
MOZ,WHOSIS_000001,2011,53.5270243
SEN,WHOSIS_000001,2011,65.97224307
FRA,WHOSIS_000001,2005,80.00456559
ESP,WHOSIS_000001,2002,79.48845207
ETH,WHOSIS_000001,2021,67.83909086
BWA,WHOSIS_000001,2015,62.04575871
GRC,WHOSIS_000001,2015,80.41608244
PRY,WHOSIS_000001,2002,75.11313392
JOR,WHOSIS_000001,2001,72.6802332
VNM,WHOSIS_000001,2000,71.87399979
GAB,WHOSIS_000001,2016,64.25526743
DEU,WHOSIS_000001,2015,80.4259243
WB_UMI,WHOSIS_000001,2015,74.81672772
BTN,WHOSIS_000001,2017,73.54716542
TKM,WHOSIS_000001,2016,68.96406385
CYP,WHOSIS_000001,2008,80.589293
BGD,WHOSIS_000001,2012,72.09310158
MUS,WHOSIS_000001,2010,73.34550791
ERI,WHOSIS_000001,2016,62.87736669
CIV,WHOSIS_000001,2013,59.30998362
BIH,WHOSIS_000001,2001,75.85448253
GRC,WHOSIS_000001,2014,80.83818972
NAM,WHOSIS_000001,2013,61.87769769
WB_HI,WHOSIS_000001,2013,80.30511012
GLOBAL,WHOSIS_000001,2021,71.36869906
LAO,WHOSIS_000001,2012,65.52691412
BOL,WHOSIS_000001,2013,71.33805685
GMB,WHOSIS_000001,2002,59.58972076
KEN,WHOSIS_000001,2008,59.48455643
AMR,WHOSIS_000001,2007,75.82834415
USA,WHOSIS_000001,2009,78.42393798
KAZ,WHOSIS_000001,2017,72.96750185
BRN,WHOSIS_000001,2003,76.10651217
CRI,WHOSIS_000001,2007,80.2305467
SOM,WHOSIS_000001,2018,54.6726292
CYP,WHOSIS_000001,2007,80.21271187
GBR,WHOSIS_000001,2013,80.68571114
DJI,WHOSIS_000001,2013,63.13924805
CAF,WHOSIS_000001,2016,51.50031283
DOM,WHOSIS_000001,2013,73.27936819
ETH,WHOSIS_000001,2011,64.25857509
WB_LMI,WHOSIS_000001,2007,65.31977487
ARG,WHOSIS_000001,2004,74.90566583
TCD,WHOSIS_000001,2007,53.97297101
MMR,WHOSIS_000001,2018,68.55999093
BDI,WHOSIS_000001,2005,50.9090504
GBR,WHOSIS_000001,2019,81.22319266
KAZ,WHOSIS_000001,2008,67.14338476
BGD,WHOSIS_000001,2014,72.77669075
BEL,WHOSIS_000001,2009,79.82665275
ISL,WHOSIS_000001,2020,82.56117418
IDN,WHOSIS_000001,2000,67.20520958
LBY,WHOSIS_000001,2000,74.0447285
LCA,WHOSIS_000001,2002,73.50932526
ITA,WHOSIS_000001,2008,81.37070791
TLS,WHOSIS_000001,2015,67.83593705
KAZ,WHOSIS_000001,2014,71.47528342
SLV,WHOSIS_000001,2016,73.58698324
KIR,WHOSIS_000001,2006,61.1004495
MDG,WHOSIS_000001,2017,63.57935928
BHS,WHOSIS_000001,2018,73.38286364
COL,WHOSIS_000001,2019,77.9535847
PRT,WHOSIS_000001,2012,80.21024339
PHL,WHOSIS_000001,2020,69.6404352
GAB,WHOSIS_000001,2018,64.70364722
MUS,WHOSIS_000001,2014,74.00992363
BRA,WHOSIS_000001,2006,73.33073271
DJI,WHOSIS_000001,2005,60.0931017
GMB,WHOSIS_000001,2015,63.79523685
MEX,WHOSIS_000001,2003,74.62788874
GMB,WHOSIS_000001,2012,63.20846898
ROU,WHOSIS_000001,2003,71.23111832
GMB,WHOSIS_000001,2000,59.15410966
GNB,WHOSIS_000001,2020,58.37604595
VUT,WHOSIS_000001,2013,66.60736544
BHR,WHOSIS_000001,2012,74.57322126
BOL,WHOSIS_000001,2014,71.64868401
RWA,WHOSIS_000001,2005,57.02758036
QAT,WHOSIS_000001,2014,76.57011341
FIN,WHOSIS_000001,2021,81.53419484
YEM,WHOSIS_000001,2008,67.19372426
TGO,WHOSIS_000001,2008,57.96842813
ETH,WHOSIS_000001,2000,50.78760514
MLT,WHOSIS_000001,2004,78.90071191
KEN,WHOSIS_000001,2004,55.51027953
CUB,WHOSIS_000001,2015,77.92972815
MNG,WHOSIS_000001,2020,72.70622882
LSO,WHOSIS_000001,2004,43.80676222
UZB,WHOSIS_000001,2001,62.16554368
NGA,WHOSIS_000001,2003,55.58470303
ATG,WHOSIS_000001,2020,77.61326031
BRB,WHOSIS_000001,2019,76.03984637
SSD,WHOSIS_000001,2010,58.75152485
COG,WHOSIS_000001,2003,54.50087703
KHM,WHOSIS_000001,2019,69.55846339
TKM,WHOSIS_000001,2011,69.23413358
GRD,WHOSIS_000001,2014,72.54366171
MYS,WHOSIS_000001,2013,74.72307296
JAM,WHOSIS_000001,2005,71.36246208
COL,WHOSIS_000001,2014,77.36559952
LSO,WHOSIS_000001,2008,45.90439498
IRN,WHOSIS_000001,2020,75.18860837
ARE,WHOSIS_000001,2008,80.7993244
AUS,WHOSIS_000001,2019,82.64234014
TCD,WHOSIS_000001,2001,51.59248612
IRN,WHOSIS_000001,2016,77.37336206
BTN,WHOSIS_000001,2020,74.45119684
GAB,WHOSIS_000001,2000,57.68875146
IRN,WHOSIS_000001,2009,76.24197751
COG,WHOSIS_000001,2001,53.11126203
GEO,WHOSIS_000001,2005,72.04358005
GRD,WHOSIS_000001,2002,71.12022945
SWZ,WHOSIS_000001,2007,43.59627355
AMR,WHOSIS_000001,2019,77.07402622
MRT,WHOSIS_000001,2008,67.64336926
DEU,WHOSIS_000001,2017,80.75116875
ATG,WHOSIS_000001,2014,75.59206584
MUS,WHOSIS_000001,2019,74.05607067
LVA,WHOSIS_000001,2000,70.21458573
TTO,WHOSIS_000001,2018,73.99505843
OMN,WHOSIS_000001,2004,73.14911872
